,openInterest,symbol,productGroup,productCode,tradingHoursGlobex,url,tradingHoursClearPort,listedContracts,terminationOfTrading,contractUnit,settlementMethod,vendorCodes,floatingPrice,priceLimitOrCircut,productName,settlementProcedures,blockMinimum,clearing,globex,tradingHours,errorFlag,clearedAs,exchange,positionLimits,minimumPriceFluctuation,exchangeRulebook,floor,volume,priceQuotation,clearPort
0,0,A5U,Energy,"CME Globex: A5U
CME ClearPort: 5U
Clearing: 5U",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/new-york-jet-fuel-argus-vs-heating-oil-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),The current year and the next 2 years. A new calendar year will be added following the termination of trading in the December contract of the current year.,Trading shall cease on the last business day of the contract month.,"42,000 U.S. gallons",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the mid-point between the high and low quotations from Argus Media for New York Jet fuel (barge) minus the NY Harbor ULSD first nearby contract month settlement price for each business day that both are determined during the contract month. For purposes of determining the Floating Price, the price will be rounded each day to the nearest thousandth of a cent.",,NY Jet Fuel (Argus) vs. NY Harbor ULSD Futures,,Block Minimum Thresholds,5U,A5U,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per gallon,NYMEX 248,-,0,U.S. dollars and cents per gallon,5U
0,,A5X,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,150,A7,Energy,"CME Globex: AA7
CME ClearPort: A7
Clearing: A7",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/group-three-ultra-low-sulfur-diesel-ulsd-platts-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),36 consecutive months,Trading shall cease on the last business day of the contract month.,"42,000 gallons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the Platts Group Three ULSD mean for each business day that the Floating Price is determined during the contract month.,,Group Three ULSD (Platts) Futures,,Block Minimum Thresholds,A7,AA7,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per gallon,NYMEX 324,-,0,U.S. dollars and cents per gallon.,A7
0,"2,409",A7E,Energy,"CME Globex: A7E
CME ClearPort: 7E
Clearing: 7E",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/petrochemicals/argus-propane-far-east-index-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Every month for 48 consecutive months,Trading shall cease on the last business day of the contract month.,"1,000 metric tons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the mid-point of the high and low quotations from the Argus Media for Propane (Far East Index) for each business day that it is determined during the contract month.,,Argus Propane Far East Index Futures,,Block Minimum Thresholds,7E,A7E,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per metric ton,NYMEX 590,-,165,U.S. dollars and cents per metric ton,7E
0,0,A7L,Energy,"CME Globex: A7L
CME ClearPort: 7L
Clearing: 7L",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/premium-unleaded-gasoline-10ppm-rdam-fob-barges-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),36 consecutive months,Trading shall cease on the last business day of the contract month.,"1,000 metric tons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the mid-point of the high and low quotations from the Platts European Marketscan for Premium Unleaded Gasoline 10ppm under the heading ※Rotterdam FOB Barges§ for each business day that it is determined during the contract month.,,Premium Unleaded Gasoline 10 ppm Barges FOB Rdam (Platts) Futures,,Block Minimum Thresholds,7L,A7L,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per metric ton,NYMEX 715,-,0,U.S. dollars and cents per metric ton,7L
0,"9,563",A7Q,Energy,"CME Globex: A7Q
CME ClearPort: 7Q
Clearing: 7Q",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/petrochemicals/mont-belvieu-natural-gasoline-5-decimal-opis-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year plus the next 4 years,Trading shall cease on the last business day of the contract month.,"42,000 gallons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the OPIS Mt. Belvieu Natural Gasoline (non-LDH) price for each business day during the contract month.,,Mont Belvieu Natural Gasoline (OPIS) Futures,,Block Minimum Thresholds,7Q,A7Q,,,Futures,NYMEX,NYMEX Position Limits,$0.00001 per gallon,NYMEX 405,-,320,U.S. dollars and cents per gallon,7Q
0,,A7X,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
0,"1,207",A7Y,Energy,"CME Globex: A7Y
CME ClearPort: 7Y
Clearing: 7Y",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/new-york-ulsd-vs-heating-oil-spread-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),36 consecutive months,Trading shall cease on the last business day of the contract month.,"42,000 U.S. gallons",Financially Settled,Quote Vendor Symbols Listing,"The Floating Price for each contract month is equal to the arithmetic average of the mid-point between the high and low quotations from Argus Media for New York ULSD (barge) minus the NY Harbor ULSD Futures first nearby contract month settlement price for each business day that both are determined during the contract month. For purposes of determining the Floating Price, the price will be rounded each day to the nearest thousandth of a cent.",Price Limits,NY ULSD (Argus) vs. NY Harbor ULSD Futures,,Block Minimum Thresholds,7Y,A7Y,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per gallon,NYMEX 246,-,0,U.S. dollars and cents per gallon,7Y
0,"2,235",A8,Energy,"CME Globex: AA8
CME ClearPort: A8
Clearing: A8",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/group-three-unleaded-gasoline-platts-vs-rbob-spread-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),36 consecutive months,Trading shall cease on the last business day of the contract month.,"42,000 U.S. gallons",Financially Settled,,"The Floating Price for each contract month is equal to the arithmetic average of Platts Group Three Sub-octane Gasoline mean minus the NYMEX RBOB Gasoline Futures first nearby contract month settlement price for each business day that both prices are determined during the contract month. For purposes of determining the Floating Price, the Platts Group Three Sub-octane Gasoline mean will be rounded each day to the nearest thousandth of a cent.",,Group Three Sub-octane Gasoline (Platts) vs. RBOB Futures,,Block Minimum Thresholds,A8,AA8,,,Futures,NYMEX,NYMEX Position Limits,$0.0001 per gallon,NYMEX 323,-,100,U.S. dollars and cents per gallon,A8
0,0,A81,Energy,"CME Globex: A81
CME ClearPort: 81
Clearing: 81",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/petrochemicals/mont-belvieu-mini-ldh-propane-opis-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year and next 3 years,Trading shall cease on the last business day of the contract month.,"4,200 gallons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the OPIS Mt. Belvieu Propane (LDH) for each business day during the contract month.,,Mont Belvieu Mini LDH Propane (OPIS) Futures,,Block Minimum Thresholds,81,A81,,,Futures,NYMEX,NYMEX Position Limits,$0.00001 per gallon,NYMEX 400,-,0,U.S. dollars and cents per gallon,81
0,"3,831",A8I,Energy,"CME Globex: A8I
CME ClearPort: 8I
Clearing: 8I",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/petrochemicals/mont-belvieu-iso-butane-5-decimal-opis-swap-futures_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year and next 4 years,Trading shall cease on the last business day of the contract month.,"42,000 gallons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the OPIS Mt. Belvieu Iso-Butane (non-LDH) price for each business day during the contract month.,,Mont Belvieu Iso-Butane (OPIS) Futures,,Block Minimum Thresholds,8I,A8I,,,Futures,NYMEX,NYMEX Position Limits,$0.00001 per gallon,NYMEX 406,-,51,U.S. dollars and cents per gallon,8I
0,"18,055",A8K,Energy,"CME Globex: A8K
CME ClearPort: 8K
Clearing: 8K",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/petrochemicals/conway-propane-opis-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Current year and next 4 years,Trading shall cease on the last business day of the contract month.,"42,000 gallons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the OPIS Conway Propane (in-well) for each business day during the contract month.,,Conway Propane (OPIS) Futures,,Block Minimum Thresholds,8K,A8K,,,Futures,NYMEX,NYMEX Position Limits,$0.00001 per gallon,NYMEX 257,-,240,U.S. dollars and cents per gallon,8K
0,"1,068",A8L,Energy,"CME Globex: A8L
CME ClearPort: 8L
Clearing: 8L",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/petrochemicals/conway-natural-gasoline-opis-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Every month for 36 consecutive months,Trading shall cease on the last business day of the contract month.,"42,000 gallons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the OPIS Conway Natural Gasoline (in-well) for each business day during the contract month.,,Conway Natural Gasoline (OPIS) Futures,,Block Minimum Thresholds,8L,A8L,,,Futures,NYMEX,NYMEX Position Limits,$0.00001 per gallon,NYMEX 258,-,60,U.S. dollars and cents per gallon,8L
0,"3,832",A8M,Energy,"CME Globex: A8M
CME ClearPort: 8M
Clearing: 8M",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/petrochemicals/conway-normal-butane-opis-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),Every month for 36 consecutive months,Trading shall cease on the last business day of the contract month.,"42,000 gallons",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the OPIS Conway Normal Butane (in-well) for each business day during the contract month.,,Conway Normal Butane (OPIS) Futures,,Block Minimum Thresholds,8M,A8M,,,Futures,NYMEX,NYMEX Position Limits,$0.00001 per gallon,NYMEX 259,-,0,U.S. dollars and cents per gallon,8M
0,0,A8N,Energy,"CME Globex: A8N
CME ClearPort: 8N
Clearing: 8N",Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),http://www.cmegroup.com/trading/energy/refined-products/new-york-03pct-fuel-oil-hipr-platts-swap_contract_specifications.html,Sunday - Friday 6:00 p.m. - 5:00 p.m. (5:00 p.m. - 4:00 p.m. Chicago Time/CT) with a 60-minute break each day beginning at 5:00 p.m. (4:00 p.m. CT),48 consecutive months,Trading shall cease on the last business day of the contract month.,"1,000 barrels",Financially Settled,Quote Vendor Symbols Listing,The Floating Price for each contract month is equal to the arithmetic average of the mid-point of the high and low quotations from Platts Oilgram Price Report for New York No. 6 0.3%SNOHiPr Fuel Oil (Waterborne Cargo) for each business day that it is determined during the contract month.,,NY 0.3% Fuel Oil HiPr (Platts) Futures,,Block Minimum Thresholds,8N,A8N,,,Futures,NYMEX,NYMEX Position Limits,$0.001 per barrel,NYMEX 464,-,0,U.S. dollars and cents per barrel,8N
